index,Date_measurement,RWZI_AWZI_name,RNA_flow_per_100000
157300,2024-09-10,Beesd,79501437265510
157447,2024-09-12,Beesd,59853154889498
157791,2024-09-22,Beesd,59839278115528
157896,2024-09-18,Beesd,63779326778355
158046,2024-09-25,Beesd,66389814082313
158296,2024-09-29,Beesd,23430644540399
158431,2024-10-02,Beesd,29018619030138
158576,2024-10-05,Beesd,31848351197428
158745,2024-10-07,Beesd,19570550405746
159581,2024-10-23,Beesd,18842054215448
159582,2024-10-27,Beesd,51272905888290
159902,2024-10-30,Beesd,30917353558958
159973,2024-11-03,Beesd,83219349350732
160355,2024-11-06,Beesd,42895021336764
160527,2024-11-09,Beesd,25560273749364
160696,2024-11-13,Beesd,50608944144172
160762,2024-11-11,Beesd,23807341153290
161070,2024-11-19,Beesd,28366106392119
161501,2024-11-28,Beesd,8813836515624
161826,2024-12-03,Beesd,2860693975519
161990,2024-12-08,Beesd,8843468992934
162285,2024-12-10,Beesd,1471275440924
162307,2024-12-12,Beesd,0
162543,2024-12-17,Beesd,6975231682577
163092,2024-12-29,Beesd,38140880956251
164258,2024-11-23,Beesd,5246630561567
164259,2024-11-26,Beesd,65766747656098
143188,2024-01-02,Bennekom,59832107768727
143428,2024-01-05,Bennekom,31872923423095
143531,2024-01-08,Bennekom,74054791431229
143718,2024-01-11,Bennekom,135203716549594
143886,2024-01-15,Bennekom,73539425467116
144041,2024-01-17,Bennekom,34215393506823
144361,2024-01-23,Bennekom,54167971781330
144476,2024-01-25,Bennekom,64812047670858
144746,2024-01-29,Bennekom,32650373606820
145240,2024-02-06,Bennekom,24967173700120
145565,2024-02-10,Bennekom,13050845655153
145675,2024-02-13,Bennekom,0
145782,2024-02-16,Bennekom,3890866853096
145857,2024-02-19,Bennekom,0
146074,2024-02-22,Bennekom,904375911646
146285,2024-02-26,Bennekom,2287721546742
146385,2024-02-28,Bennekom,0
146729,2024-03-05,Bennekom,6932469315787
146862,2024-03-07,Bennekom,0
147088,2024-03-11,Bennekom,4836611010962
147440,2024-03-17,Bennekom,31378427078370
147563,2024-03-19,Bennekom,3413653631402
147836,2024-03-23,Bennekom,0
148017,2024-03-26,Bennekom,4613756337521
148164,2024-03-28,Bennekom,6588229233372
148361,2024-04-01,Bennekom,9843164146612
148531,2024-04-04,Bennekom,42666545141285
148844,2024-04-10,Bennekom,3970713403920
148929,2024-04-08,Bennekom,28827024160980
149511,2024-04-22,Bennekom,10967190432773
149811,2024-04-28,Bennekom,9344020460692
149950,2024-04-30,Bennekom,0
150053,2024-04-18,Bennekom,13049811392685
150377,2024-05-07,Bennekom,1369151249935
150528,2024-05-10,Bennekom,8708303032528
150656,2024-05-13,Bennekom,19561625532322
150910,2024-05-16,Bennekom,1452098669508
151202,2024-05-20,Bennekom,6873477687261
151525,2024-05-28,Bennekom,25574555570545
151624,2024-05-30,Bennekom,44177826795846
151834,2024-06-03,Bennekom,10189796566342
152209,2024-06-09,Bennekom,11950440108959
152336,2024-06-11,Bennekom,18629526837511
152487,2024-06-15,Bennekom,39144381815658
152675,2024-06-18,Bennekom,23069690612229
152900,2024-06-21,Bennekom,23942632837105
153046,2024-06-24,Bennekom,95908751831882
153197,2024-06-27,Bennekom,85129028684438
153503,2024-07-03,Bennekom,94032590203677
153852,2024-07-09,Bennekom,153171991703613
153949,2024-07-10,Bennekom,50572938196681
154107,2024-07-15,Bennekom,48291283464618
154433,2024-07-21,Bennekom,96853012491758
154787,2024-07-27,Bennekom,27629574598014
154954,2024-07-30,Bennekom,76939250722942
155156,2024-08-02,Bennekom,65584315733561
155326,2024-08-05,Bennekom,53816224847190
155417,2024-08-08,Bennekom,54436610820252
155626,2024-08-12,Bennekom,21866851690710
155798,2024-08-14,Bennekom,49905162673649
156072,2024-08-20,Bennekom,95993083802412
156172,2024-08-22,Bennekom,58597270625852
156405,2024-08-26,Bennekom,28381339365072
156711,2024-09-01,Bennekom,62068651381458
156985,2024-09-03,Bennekom,79673847574510
157467,2024-09-13,Bennekom,69740740186238
157542,2024-09-07,Bennekom,113819284538462
157615,2024-09-16,Bennekom,90566266316979
157898,2024-09-19,Bennekom,69415026123274
158047,2024-09-23,Bennekom,72760831449162
158387,2024-10-01,Bennekom,92873949747080
158521,2024-10-03,Bennekom,106178188648242
158822,2024-10-07,Bennekom,146766108288706
158925,2024-10-13,Bennekom,52119389050464
159216,2024-10-15,Bennekom,111558006886069
159403,2024-10-21,Bennekom,147187531647704
159583,2024-10-25,Bennekom,176862575354329
159976,2024-10-31,Bennekom,69838124693129
160281,2024-11-04,Bennekom,53410857176306
160282,2024-11-06,Bennekom,37153410606975
160766,2024-11-14,Bennekom,40928225835243
160985,2024-11-18,Bennekom,62867200567243
161141,2024-11-24,Bennekom,18485037445646
161435,2024-11-26,Bennekom,71202480720631
161503,2024-11-30,Bennekom,32695894144043
161822,2024-12-03,Bennekom,79292525957898
162176,2024-12-10,Bennekom,31540104467857
162221,2024-12-12,Bennekom,38981848348541
162575,2024-12-18,Bennekom,27825394123053
162702,2024-12-20,Bennekom,30333162686030
162960,2024-12-26,Bennekom,43046215709515
143521,2024-01-05,Dokhaven,235475321031843
143697,2024-01-10,Dokhaven,132320134961005
143916,2024-01-13,Dokhaven,110299493314042
144233,2024-01-21,Dokhaven,66270461540057
144331,2024-01-15,Dokhaven,97837431090923
144429,2024-01-22,Dokhaven,56207190627456
144626,2024-01-26,Dokhaven,67164093426786
144792,2024-01-30,Dokhaven,90418588354366
145010,2024-02-01,Dokhaven,52866887014933
145399,2024-02-11,Dokhaven,26180107081058
145551,2024-02-07,Dokhaven,28571692450967
145711,2024-02-13,Dokhaven,32486560434055
145910,2024-02-17,Dokhaven,23863039122090
146394,2024-02-25,Dokhaven,15796703753807
146664,2024-03-02,Dokhaven,9276132171720
147270,2024-03-12,Dokhaven,20435363004756
147368,2024-03-14,Dokhaven,20623714877421
147703,2024-03-20,Dokhaven,18425170733081
147907,2024-03-24,Dokhaven,3568764265621
148256,2024-03-28,Dokhaven,12542901157692
148539,2024-04-03,Dokhaven,8558205872676
148719,2024-04-07,Dokhaven,10039278987914
148817,2024-04-09,Dokhaven,6132173597420
149060,2024-03-26,Dokhaven,13418963281399
149120,2024-04-12,Dokhaven,34674949863934
149794,2024-04-25,Dokhaven,13971455132413
149866,2024-04-28,Dokhaven,11299952316647
150159,2024-05-02,Dokhaven,6135124548806
150196,2024-05-05,Dokhaven,21818792705595
150491,2024-05-07,Dokhaven,5274841463230
150625,2024-05-12,Dokhaven,22744540394021
150715,2024-05-13,Dokhaven,43414611178334
151220,2024-05-21,Dokhaven,22937067826761
151410,2024-05-23,Dokhaven,21335442660478
151528,2024-05-27,Dokhaven,24570758660035
151784,2024-05-31,Dokhaven,39529868826658
151968,2024-06-04,Dokhaven,26996773146621
152183,2024-06-08,Dokhaven,53342774655651
152326,2024-06-10,Dokhaven,99708383259677
152760,2024-06-19,Dokhaven,103959729930980
152779,2024-06-13,Dokhaven,238689779867281
152985,2024-06-21,Dokhaven,134671849617183
153091,2024-06-25,Dokhaven,110206146797256
153345,2024-06-28,Dokhaven,138051551615634
153431,2024-07-01,Dokhaven,136921161858796
153723,2024-07-07,Dokhaven,76579885636968
154016,2024-07-11,Dokhaven,156106470641572
154068,2024-07-13,Dokhaven,164550325079569
154262,2024-07-16,Dokhaven,161000585708548
154458,2024-07-19,Dokhaven,128573613326412
155218,2024-08-03,Dokhaven,98381422990995
155224,2024-07-31,Dokhaven,127139183418412
155351,2024-08-06,Dokhaven,127502182881133
155476,2024-08-08,Dokhaven,81608945606007
155661,2024-08-12,Dokhaven,68896690157540
156170,2024-08-21,Dokhaven,65157977577246
156420,2024-08-23,Dokhaven,64318119578864
156631,2024-08-29,Dokhaven,47072749833346
156760,2024-08-31,Dokhaven,53178143393589
156881,2024-09-02,Dokhaven,56319955918174
157502,2024-09-14,Dokhaven,91644892397057
157914,2024-09-22,Dokhaven,179579119583894
158142,2024-09-26,Dokhaven,130905184632383
158942,2024-10-12,Dokhaven,89234129878763
159349,2024-10-16,Dokhaven,76149849942135
159908,2024-10-30,Dokhaven,106967601330737
160523,2024-11-07,Dokhaven,61241297885887
160790,2024-11-17,Dokhaven,64974378083463
161156,2024-11-23,Dokhaven,36086584248125
161449,2024-11-26,Dokhaven,59225806044715
161665,2024-12-01,Dokhaven,43482245493910
161994,2024-12-08,Dokhaven,71208139094315
162120,2024-12-10,Dokhaven,45812878149386
162385,2024-12-12,Dokhaven,47000382377187
162614,2024-12-18,Dokhaven,92463817823859
162900,2024-12-23,Dokhaven,60460658913844
163213,2024-12-29,Dokhaven,48983213624264
143347,2024-01-04,Genemuiden,201592534560449
143548,2024-01-08,Genemuiden,27549884566348
143704,2024-01-10,Genemuiden,132683614773017
143795,2024-01-14,Genemuiden,114114767143069
144066,2024-01-16,Genemuiden,31680081676873
144117,2024-01-18,Genemuiden,7725263002056
144369,2024-01-23,Genemuiden,30472145707958
144596,2024-01-27,Genemuiden,34246952117016
144751,2024-01-29,Genemuiden,16717652541581
145110,2024-02-06,Genemuiden,20521701563088
145572,2024-02-11,Genemuiden,7143849450700
145599,2024-02-13,Genemuiden,4063791305549
145786,2024-02-18,Genemuiden,6072659419556
145926,2024-02-20,Genemuiden,3388788016573
146145,2024-02-25,Genemuiden,0
146312,2024-02-27,Genemuiden,1037670042570
146604,2024-03-03,Genemuiden,0
146737,2024-03-05,Genemuiden,3063968757046
147000,2024-03-10,Genemuiden,3725895481270
147154,2024-03-12,Genemuiden,11332578907285
147396,2024-03-17,Genemuiden,2211148808987
147578,2024-03-19,Genemuiden,0
147735,2024-03-21,Genemuiden,0
147955,2024-03-25,Genemuiden,0
148135,2024-03-27,Genemuiden,2022506532593
148420,2024-04-02,Genemuiden,1460353952777
148632,2024-04-07,Genemuiden,6697667633361
149179,2024-04-14,Genemuiden,6746065685713
149203,2024-04-16,Genemuiden,0
149776,2024-04-25,Genemuiden,3185453749234
149821,2024-04-28,Genemuiden,17293632052222
149957,2024-04-30,Genemuiden,17090717907044
150226,2024-05-02,Genemuiden,29552577298453
150842,2024-05-15,Genemuiden,30763806428754
151058,2024-05-20,Genemuiden,5269720963798
151535,2024-05-28,Genemuiden,9501499925420
153056,2024-06-24,Genemuiden,137206630517754
153941,2024-07-11,Genemuiden,42918116040531
154215,2024-07-16,Genemuiden,132192561160298
154678,2024-07-25,Genemuiden,65830986325964
155056,2024-08-01,Genemuiden,72102579971947
155238,2024-08-04,Genemuiden,35118882132703
155588,2024-08-11,Genemuiden,21866732115276
155725,2024-08-13,Genemuiden,31737308570209
156027,2024-08-19,Genemuiden,42157492377109
156338,2024-08-17,Genemuiden,25437468627606
156427,2024-08-21,Genemuiden,21493407556762
156523,2024-08-27,Genemuiden,39379496981134
156737,2024-09-01,Genemuiden,85138612920858
156932,2024-09-03,Genemuiden,29603406357202
157289,2024-09-10,Genemuiden,89104395886937
157409,2024-09-12,Genemuiden,74268034912585
157609,2024-09-16,Genemuiden,97763649054188
157922,2024-09-19,Genemuiden,104439801600049
158081,2024-09-24,Genemuiden,139020079628700
158361,2024-09-29,Genemuiden,104207971448278
158617,2024-10-03,Genemuiden,149306111806408
158955,2024-10-10,Genemuiden,126736706067080
159127,2024-10-14,Genemuiden,122550922799426
159300,2024-10-08,Genemuiden,136376489050470
159331,2024-10-16,Genemuiden,177311056555296
160013,2024-10-31,Genemuiden,55555154169880
160014,2024-11-02,Genemuiden,44288813413862
160299,2024-11-06,Genemuiden,54482663282345
160803,2024-11-14,Genemuiden,7569548693703
160934,2024-11-17,Genemuiden,65086111991795
161048,2024-11-19,Genemuiden,29220451983241
161376,2024-11-25,Genemuiden,86885119335967
161531,2024-11-28,Genemuiden,25995397209790
161873,2024-12-08,Genemuiden,15585348693229
162206,2024-12-12,Genemuiden,13372912558498
162320,2024-12-15,Genemuiden,36499424838403
162644,2024-12-19,Genemuiden,65896412149764
162833,2024-12-23,Genemuiden,53769080696871
163035,2024-12-29,Genemuiden,60192892184176
144400,2024-01-07,Nijverdal,13669064820673
144401,2024-01-12,Nijverdal,31523815272672
144402,2024-01-16,Nijverdal,34865586713042
144434,2024-01-22,Nijverdal,55495671603727
145141,2024-01-31,Nijverdal,17283064503516
145222,2024-02-06,Nijverdal,20997892587609
145975,2024-02-12,Nijverdal,7451241198447
146040,2024-02-21,Nijverdal,18880420033148
147007,2024-02-27,Nijverdal,16310582099671
147069,2024-03-10,Nijverdal,0
147165,2024-03-05,Nijverdal,0
147264,2024-03-12,Nijverdal,2960107457798
147748,2024-03-21,Nijverdal,1425061258004
148192,2024-03-28,Nijverdal,0
148513,2024-04-04,Nijverdal,0
149014,2024-04-13,Nijverdal,0
149315,2024-04-17,Nijverdal,6730074791121
150575,2024-04-29,Nijverdal,9954620219966
150585,2024-05-07,Nijverdal,6480960185276
150704,2024-05-13,Nijverdal,4184722879348
150985,2024-05-05,Nijverdal,7076285883937
151591,2024-05-28,Nijverdal,19073660309926
151778,2024-06-02,Nijverdal,8882671635814
152001,2024-06-06,Nijverdal,10783309131512
152909,2024-06-22,Nijverdal,62842476273359
152978,2024-06-11,Nijverdal,105233795247141
153666,2024-07-06,Nijverdal,32362171436686
153716,2024-07-04,Nijverdal,52561741138570
153970,2024-07-11,Nijverdal,39733177767994
154305,2024-07-18,Nijverdal,97220656148351
154831,2024-07-26,Nijverdal,179274395715210
155653,2024-08-12,Nijverdal,107926696410752
155897,2024-08-06,Nijverdal,33020762098326
156050,2024-08-19,Nijverdal,43707288836302
156538,2024-08-27,Nijverdal,85800587518872
157049,2024-09-04,Nijverdal,93680573708589
157354,2024-09-12,Nijverdal,72881096571558
157836,2024-09-21,Nijverdal,108550017098645
158242,2024-09-29,Nijverdal,116434215655073
158700,2024-10-06,Nijverdal,62336494371094
159098,2024-10-12,Nijverdal,53912186322496
159279,2024-10-17,Nijverdal,91126025811389
159685,2024-10-23,Nijverdal,42922989529553
160443,2024-11-06,Nijverdal,22726219561231
160857,2024-11-14,Nijverdal,25271340273224
161229,2024-11-20,Nijverdal,11296809988107
161755,2024-11-30,Nijverdal,20577228179350
162025,2024-12-06,Nijverdal,35250571393672
162394,2024-12-15,Nijverdal,4909660574296
162519,2024-12-17,Nijverdal,15335121932775
162926,2024-12-23,Nijverdal,7054743643883
143417,2024-01-04,Rijssen,40905174326714
143551,2024-01-07,Rijssen,48844255819628
143709,2024-01-09,Rijssen,19702828299335
143943,2024-01-12,Rijssen,31251084204046
144037,2024-01-16,Rijssen,27640284701576
144128,2024-01-18,Rijssen,54266577578425
144435,2024-01-22,Rijssen,82743087783224
144664,2024-01-27,Rijssen,55993771341079
144715,2024-01-29,Rijssen,23173664668981
144850,2024-01-31,Rijssen,7530411169840
145224,2024-02-06,Rijssen,10349838081049
145308,2024-02-08,Rijssen,7735589004245
145672,2024-02-12,Rijssen,14102515420516
145727,2024-02-14,Rijssen,20791397914148
145920,2024-02-19,Rijssen,21480209290676
146278,2024-02-21,Rijssen,11513786233127
146400,2024-02-27,Rijssen,8683318595682
146824,2024-03-05,Rijssen,5340629126706
147203,2024-03-12,Rijssen,8564400036552
147503,2024-03-14,Rijssen,2658390464718
147624,2024-03-19,Rijssen,0
147758,2024-03-21,Rijssen,0
148013,2024-03-25,Rijssen,2811063787534
148358,2024-03-27,Rijssen,0
148515,2024-04-04,Rijssen,0
148928,2024-04-09,Rijssen,1074156852053
149082,2024-04-13,Rijssen,0
149170,2024-04-15,Rijssen,5362996169734
149317,2024-04-17,Rijssen,19331061700753
149600,2024-04-22,Rijssen,5950337157402
149747,2024-04-24,Rijssen,5254756576469
149988,2024-04-29,Rijssen,4314674521
150457,2024-05-07,Rijssen,2718460691104
150662,2024-05-13,Rijssen,0
150796,2024-05-09,Rijssen,19349362857692
150851,2024-05-15,Rijssen,16697156821389
151076,2024-05-20,Rijssen,1380163785794
151379,2024-05-22,Rijssen,8282369269246
151592,2024-05-28,Rijssen,9369881494375
151819,2024-06-02,Rijssen,16538473719307
151962,2024-06-04,Rijssen,62367324142881
152226,2024-06-06,Rijssen,22689757254146
152393,2024-06-11,Rijssen,8826138162728
152553,2024-06-13,Rijssen,116493870157178
152738,2024-06-18,Rijssen,185014207900854
152968,2024-06-22,Rijssen,37760526162599
153232,2024-06-24,Rijssen,55286758963497
153496,2024-07-02,Rijssen,129359629502561
153668,2024-07-06,Rijssen,110796732349558
153850,2024-07-08,Rijssen,144494770114192
153982,2024-07-11,Rijssen,69217639563790
154222,2024-07-16,Rijssen,97512815146699
154521,2024-07-18,Rijssen,85143684279649
154618,2024-07-23,Rijssen,115105779842129
154841,2024-07-26,Rijssen,164330660807944
154991,2024-07-30,Rijssen,46231275847369
155256,2024-08-02,Rijssen,29164257675454
155428,2024-08-08,Rijssen,25178461735130
155710,2024-08-12,Rijssen,42434006920757
155801,2024-08-14,Rijssen,36945818743424
155906,2024-08-05,Rijssen,49297532712680
156052,2024-08-19,Rijssen,33247109645327
156385,2024-08-21,Rijssen,11446913986135
156543,2024-08-27,Rijssen,30934321852763
156624,2024-08-29,Rijssen,30696424670648
157050,2024-09-04,Rijssen,31230783889031
157331,2024-09-10,Rijssen,11859930078533
157584,2024-09-12,Rijssen,69760834336093
157710,2024-09-17,Rijssen,113104754504472
157840,2024-09-21,Rijssen,106872270545778
158108,2024-09-23,Rijssen,134848780089971
158270,2024-09-29,Rijssen,114299223253646
158485,2024-10-01,Rijssen,118306811300659
158707,2024-10-06,Rijssen,80188950931318
159100,2024-10-12,Rijssen,128092477226837
159192,2024-10-14,Rijssen,90857307878259
159282,2024-10-17,Rijssen,144531679995664
159389,2024-10-08,Rijssen,156273365955438
159708,2024-10-23,Rijssen,79822487787815
160088,2024-10-29,Rijssen,60735013608772
160089,2024-10-31,Rijssen,25645356368760
160224,2024-11-04,Rijssen,75128348733538
160876,2024-11-14,Rijssen,38048340693338
161030,2024-11-18,Rijssen,30152425065200
161354,2024-11-20,Rijssen,47228920813343
161485,2024-11-26,Rijssen,51734200887913
161760,2024-11-30,Rijssen,34710015795073
161766,2024-12-02,Rijssen,33216921219227
162037,2024-12-06,Rijssen,10276939197544
162198,2024-12-10,Rijssen,18713357406059
162424,2024-12-15,Rijssen,102638288670378
162525,2024-12-17,Rijssen,6885802590483
163080,2024-12-29,Rijssen,43656671724005
143196,2024-01-01,Nieuw-Vossemeer,345125572984542
143701,2024-01-10,Nieuw-Vossemeer,80264549098761
144210,2024-01-19,Nieuw-Vossemeer,55304565429997
144571,2024-01-25,Nieuw-Vossemeer,12856609500201
144953,2024-02-04,Nieuw-Vossemeer,19608916429304
145408,2024-02-09,Nieuw-Vossemeer,46803619635045
146396,2024-02-24,Nieuw-Vossemeer,6410789355817
146457,2024-02-27,Nieuw-Vossemeer,0
146968,2024-03-07,Nieuw-Vossemeer,0
147312,2024-03-13,Nieuw-Vossemeer,943776048497
147685,2024-03-19,Nieuw-Vossemeer,0
148599,2024-04-03,Nieuw-Vossemeer,13216130706533
148902,2024-04-09,Nieuw-Vossemeer,0
149363,2024-04-18,Nieuw-Vossemeer,0
149725,2024-04-24,Nieuw-Vossemeer,0
150213,2024-05-03,Nieuw-Vossemeer,0
150450,2024-05-06,Nieuw-Vossemeer,0
150959,2024-05-16,Nieuw-Vossemeer,22105376415126
151543,2024-05-27,Nieuw-Vossemeer,13567755529901
152091,2024-06-06,Nieuw-Vossemeer,54231362518601
152444,2024-06-12,Nieuw-Vossemeer,25907995225198
152695,2024-06-18,Nieuw-Vossemeer,16834389241490
153068,2024-06-24,Nieuw-Vossemeer,14515531061361
153752,2024-07-06,Nieuw-Vossemeer,6207174814963
153868,2024-07-09,Nieuw-Vossemeer,18455052512163
154466,2024-07-20,Nieuw-Vossemeer,77002351255931
154823,2024-07-27,Nieuw-Vossemeer,72414777548365
155122,2024-08-01,Nieuw-Vossemeer,55229444550213
155321,2024-08-05,Nieuw-Vossemeer,13905597648932
155936,2024-08-17,Nieuw-Vossemeer,19956921022637
156497,2024-08-26,Nieuw-Vossemeer,16452006914540
157021,2024-09-04,Nieuw-Vossemeer,99759904644872
157569,2024-09-13,Nieuw-Vossemeer,9954163485538
157670,2024-09-16,Nieuw-Vossemeer,125389094393961
158203,2024-09-25,Nieuw-Vossemeer,65986630459718
158589,2024-10-04,Nieuw-Vossemeer,108412047714824
158755,2024-10-07,Nieuw-Vossemeer,126370398628867
159369,2024-10-16,Nieuw-Vossemeer,149120813673152
159683,2024-10-25,Nieuw-Vossemeer,73855048553750
160171,2024-11-03,Nieuw-Vossemeer,31935540213147
160440,2024-11-06,Nieuw-Vossemeer,18065935944478
160674,2024-11-12,Nieuw-Vossemeer,47615261436059
161919,2024-12-03,Nieuw-Vossemeer,49860804009828
162923,2024-12-23,Nieuw-Vossemeer,7091769187687
143273,2024-01-02,Boxtel,126232595943873
144197,2024-01-20,Boxtel,64715723603480
144631,2024-01-26,Boxtel,32867722376439
144888,2024-02-01,Boxtel,40071423753523
145700,2024-02-13,Boxtel,44784607786521
146661,2024-03-02,Boxtel,11555303461666
147010,2024-03-08,Boxtel,11491983858121
147363,2024-03-14,Boxtel,20969954740591
147697,2024-03-20,Boxtel,0
148298,2024-04-01,Boxtel,11520283762829
148654,2024-04-07,Boxtel,3922573897103
149024,2024-04-13,Boxtel,0
149560,2024-04-19,Boxtel,0
149792,2024-04-25,Boxtel,21016406965438
150153,2024-05-01,Boxtel,0
150548,2024-05-12,Boxtel,5440824931974
151098,2024-05-17,Boxtel,7467738503151
151419,2024-05-25,Boxtel,1031724605552
151740,2024-05-31,Boxtel,13406163820035
152079,2024-06-06,Boxtel,24985329616817
153348,2024-06-30,Boxtel,86259545275149
153734,2024-07-06,Boxtel,80500693787644
154401,2024-07-18,Boxtel,38034448106063
155038,2024-07-31,Boxtel,71348234192883
155346,2024-08-06,Boxtel,26543699134205
155659,2024-08-12,Boxtel,59799033560425
156316,2024-08-23,Boxtel,92968902590342
158280,2024-08-31,Boxtel,25809646218709
158282,2024-09-11,Boxtel,196079937787113
158283,2024-09-17,Boxtel,41419375992208
158284,2024-09-23,Boxtel,56181456500591
158578,2024-10-06,Boxtel,58969272700412
158931,2024-10-12,Boxtel,93051951111190
159407,2024-10-18,Boxtel,17575112294773
159590,2024-10-24,Boxtel,102626269098019
159979,2024-10-31,Boxtel,63382678676340
160361,2024-11-06,Boxtel,103306940542135
161042,2024-11-18,Boxtel,39548601491736
161675,2024-11-30,Boxtel,31664465099266
162293,2024-12-06,Boxtel,10838963525913
162309,2024-12-12,Boxtel,24189050449929
162719,2024-12-22,Boxtel,58837614608094
163026,2024-12-26,Boxtel,12459944627248
143290,2024-01-03,Varsseveld,269325732303860
143598,2024-01-08,Varsseveld,112809581565369
144345,2024-01-23,Varsseveld,22340666651802
144693,2024-01-29,Varsseveld,21340976689116
145090,2024-02-06,Varsseveld,16119438891351
145640,2024-02-14,Varsseveld,4350667060083
146028,2024-02-21,Varsseveld,0
146223,2024-02-26,Varsseveld,0
146726,2024-03-04,Varsseveld,4967966998399
147259,2024-03-14,Varsseveld,2502366525009
147589,2024-03-19,Varsseveld,5528351342034
148048,2024-03-26,Varsseveld,4094055392610
148612,2024-04-04,Varsseveld,0
148776,2024-04-08,Varsseveld,1871503489639
149372,2024-04-18,Varsseveld,2792173796257
149601,2024-04-22,Varsseveld,34007210787924
150265,2024-05-02,Varsseveld,0
150584,2024-05-07,Varsseveld,2468913094341
150858,2024-05-15,Varsseveld,7063078311993
151323,2024-05-23,Varsseveld,1710782967613
151564,2024-05-28,Varsseveld,10740475291829
151989,2024-06-05,Varsseveld,2285154952480
152385,2024-06-12,Varsseveld,25122380991868
152643,2024-06-17,Varsseveld,24262503927180
153263,2024-06-27,Varsseveld,61660236404413
153610,2024-07-04,Varsseveld,29838809496989
153929,2024-07-09,Varsseveld,6840453800574
154226,2024-07-16,Varsseveld,72017829720010
154671,2024-07-23,Varsseveld,109497494345370
155000,2024-07-30,Varsseveld,134957287201165
155679,2024-08-12,Varsseveld,23170552486709
156469,2024-08-26,Varsseveld,28249747606561
156973,2024-09-04,Varsseveld,32590610855284
157322,2024-09-11,Varsseveld,70110332317356
157783,2024-09-19,Varsseveld,32386224901568
158670,2024-10-03,Varsseveld,16272968040750
159044,2024-10-10,Varsseveld,69640260317736
159738,2024-10-17,Varsseveld,65070637944109
159864,2024-10-28,Varsseveld,68420559458491
160327,2024-11-06,Varsseveld,72520599528941
160733,2024-11-12,Varsseveld,10368228126001
161022,2024-11-18,Varsseveld,16729605611530
161624,2024-11-27,Varsseveld,58972208944734
161962,2024-12-03,Varsseveld,21419394913909
162074,2024-12-09,Varsseveld,11880811923126
162533,2024-12-17,Varsseveld,19172285703582
162849,2024-12-23,Varsseveld,31573617313956
144173,2024-01-21,Dieverbrug,23479889885287
144330,2024-01-16,Dieverbrug,47395622770047
144364,2024-01-23,Dieverbrug,40968517595224
144748,2024-01-29,Dieverbrug,41055109873072
144840,2024-01-31,Dieverbrug,14841868293459
145104,2024-02-06,Dieverbrug,111880899370733
145485,2024-02-12,Dieverbrug,547497603338
145616,2024-02-14,Dieverbrug,36931851031220
145862,2024-02-19,Dieverbrug,0
146306,2024-02-27,Dieverbrug,10694142604376
146323,2024-02-25,Dieverbrug,2518494414685
146480,2024-02-29,Dieverbrug,14885049495222
146636,2024-03-04,Dieverbrug,4513011968329
146867,2024-03-07,Dieverbrug,9808624225
147186,2024-03-12,Dieverbrug,936862421643
147390,2024-03-17,Dieverbrug,0
147566,2024-03-19,Dieverbrug,10251749780556
147732,2024-03-21,Dieverbrug,5670402925233
147954,2024-03-25,Dieverbrug,12846642196582
148130,2024-03-27,Dieverbrug,4325229559365
148391,2024-04-02,Dieverbrug,0
148535,2024-04-04,Dieverbrug,5455537214257
148830,2024-04-09,Dieverbrug,0
149198,2024-04-16,Dieverbrug,0
149322,2024-04-18,Dieverbrug,22242007397847
149612,2024-04-23,Dieverbrug,4489213529742
149815,2024-04-28,Dieverbrug,18072240795479
149953,2024-04-30,Dieverbrug,4584446270853
150057,2024-05-02,Dieverbrug,24255422867717
150381,2024-05-07,Dieverbrug,0
150489,2024-05-09,Dieverbrug,12706159614636
150680,2024-05-13,Dieverbrug,14315214777612
150836,2024-05-15,Dieverbrug,5244248021270
151213,2024-05-21,Dieverbrug,3442384976814
152032,2024-06-05,Dieverbrug,37879110994673
152492,2024-06-14,Dieverbrug,26518829850570
152829,2024-06-20,Dieverbrug,32834492950858
153155,2024-06-24,Dieverbrug,47304309543815
153650,2024-07-05,Dieverbrug,56256589475713
153890,2024-07-09,Dieverbrug,33593276731753
154686,2024-07-25,Dieverbrug,55962890234989
156132,2024-08-21,Dieverbrug,16452977941922
156337,2024-08-17,Dieverbrug,45906572584134
156343,2024-07-16,Dieverbrug,144610004111467
156481,2024-08-27,Dieverbrug,19228747437440
157364,2024-09-12,Dieverbrug,92548399754184
157601,2024-09-16,Dieverbrug,127046647936061
158234,2024-09-29,Dieverbrug,224540950003873
158832,2024-10-08,Dieverbrug,113225428558497
159220,2024-10-16,Dieverbrug,56508373374588
159601,2024-10-24,Dieverbrug,151300952965496
159993,2024-11-02,Dieverbrug,88190596846622
160376,2024-11-04,Dieverbrug,57016450650772
161154,2024-11-19,Dieverbrug,87934644635663
161516,2024-11-25,Dieverbrug,51768845651576
161978,2024-12-08,Dieverbrug,34909012889679
162830,2024-12-23,Dieverbrug,1601676140005
143282,2024-01-03,Dinxperlo,124790459168783
143432,2024-01-07,Dinxperlo,423288895005911
144365,2024-01-23,Dinxperlo,64849848606065
144689,2024-01-29,Dinxperlo,75165389305303
145081,2024-02-06,Dinxperlo,43686846742284
145634,2024-02-14,Dinxperlo,2127819041176
146069,2024-02-21,Dinxperlo,20049187127536
146288,2024-02-26,Dinxperlo,18170571297358
